Job ID,Agency,Salary,Posting Date,Posting Updated
274311,DEPARTMENT OF PROBATION,31056,2016-12-06,2016-12-08
274311,DEPARTMENT OF PROBATION,31056,2016-12-06,2016-12-08
275258,DEPT OF HEALTH/MENTAL HYGIENE,77322,2016-12-13,2016-12-13
274495,DEPT OF PARKS & RECREATION,98500,2016-12-09,2016-12-08
274497,DEPT OF PARKS & RECREATION,98500,2016-12-09,2016-12-08
274499,DEPT OF HEALTH/MENTAL HYGIENE,40217,2016-12-07,2016-12-07
274499,DEPT OF HEALTH/MENTAL HYGIENE,40217,2016-12-07,2016-12-07
274319,LAW DEPARTMENT,43680,2016-12-06,2016-12-06
274334,DEPT OF HEALTH/MENTAL HYGIENE,107500,2016-12-06,2016-12-15
274334,DEPT OF HEALTH/MENTAL HYGIENE,107500,2016-12-06,2016-12-15
274516,DEPT OF DESIGN & CONSTRUCTION,91484,2016-12-08,2016-12-09
274516,DEPT OF DESIGN & CONSTRUCTION,91484,2016-12-08,2016-12-09
274519,DEPT OF ENVIRONMENT PROTECTION,42842,2016-12-09,2016-12-09
274519,DEPT OF ENVIRONMENT PROTECTION,42842,2016-12-09,2016-12-09
274528,DEPT OF DESIGN & CONSTRUCTION,85670,2016-12-08,2016-12-09
274334,DEPT OF HEALTH/MENTAL HYGIENE,107500,2016-12-06,2016-12-15
274340,NYC HOUSING AUTHORITY,75031,2016-12-19,2016-12-19
274343,ADMIN TRIALS AND HEARINGS,32760,2016-12-12,2016-12-13
274528,DEPT OF DESIGN & CONSTRUCTION,85670,2016-12-08,2016-12-09
274536,DEPARTMENT OF CORRECTION,90000,2016-12-09,2016-12-12
274536,DEPARTMENT OF CORRECTION,90000,2016-12-09,2016-12-12
274537,DEPT OF INFO TECH & TELECOMM,79874,2016-12-15,2016-12-15
274343,ADMIN TRIALS AND HEARINGS,32760,2016-12-12,2016-12-13
274344,DEPT OF HEALTH/MENTAL HYGIENE,47692,2016-12-06,2016-12-19
274344,DEPT OF HEALTH/MENTAL HYGIENE,47692,2016-12-06,2016-12-19
274538,DEPARTMENT OF TRANSPORTATION,122967,2016-12-13,2016-12-13
274538,DEPARTMENT OF TRANSPORTATION,122967,2016-12-13,2016-12-13
274539,DEPT OF ENVIRONMENT PROTECTION,52909,2016-12-09,2016-12-16
274539,DEPT OF ENVIRONMENT PROTECTION,52909,2016-12-09,2016-12-16
274540,DEPT OF ENVIRONMENT PROTECTION,56412,2016-12-09,2016-12-09
274345,LAW DEPARTMENT,80080,2016-12-06,2016-12-06
274345,LAW DEPARTMENT,80080,2016-12-06,2016-12-06
274346,DEPARTMENT OF FINANCE,51548,2016-12-07,2016-12-08
274352,DEPT OF HEALTH/MENTAL HYGIENE,25480,2016-12-06,2016-12-15
274540,DEPT OF ENVIRONMENT PROTECTION,56412,2016-12-09,2016-12-09
274549,DEPT OF HEALTH/MENTAL HYGIENE,79250,2016-12-08,2016-12-08
274549,DEPT OF HEALTH/MENTAL HYGIENE,79250,2016-12-08,2016-12-08
274352,DEPT OF HEALTH/MENTAL HYGIENE,25480,2016-12-06,2016-12-15
274352,DEPT OF HEALTH/MENTAL HYGIENE,25480,2016-12-06,2016-12-15
274367,MAYORS OFFICE OF CONTRACT SVCS,72500,2016-12-07,2016-12-18
274778,LAW DEPARTMENT,78365,2016-12-09,2016-12-09
274778,LAW DEPARTMENT,78365,2016-12-09,2016-12-09
274783,DEPT OF HEALTH/MENTAL HYGIENE,36400,2016-12-09,2016-12-15
274783,DEPT OF HEALTH/MENTAL HYGIENE,36400,2016-12-09,2016-12-15
274792,LAW DEPARTMENT,78410,2016-12-09,2016-12-09
274792,LAW DEPARTMENT,78410,2016-12-09,2016-12-09
274579,DEPT OF ENVIRONMENT PROTECTION,74258,2016-12-08,2016-12-09
274580,HOUSING PRESERVATION & DVLPMNT,63624,2016-12-08,2016-12-08
274580,HOUSING PRESERVATION & DVLPMNT,63624,2016-12-08,2016-12-08
274581,FINANCIAL INFO SVCS AGENCY,85000,2016-12-08,2016-12-08
274581,FINANCIAL INFO SVCS AGENCY,85000,2016-12-08,2016-12-08
274833,DEPT OF HEALTH/MENTAL HYGIENE,48230,2016-12-10,2016-12-12
274833,DEPT OF HEALTH/MENTAL HYGIENE,48230,2016-12-10,2016-12-12
274836,DEPARTMENT OF BUILDINGS,42770,2016-12-12,2016-12-12
274836,DEPARTMENT OF BUILDINGS,42770,2016-12-12,2016-12-12
274585,HOUSING PRESERVATION & DVLPMNT,115000,2016-12-08,2016-12-08
274585,HOUSING PRESERVATION & DVLPMNT,115000,2016-12-08,2016-12-08
274586,DEPT OF HEALTH/MENTAL HYGIENE,102507,2016-12-08,2016-12-12
274586,DEPT OF HEALTH/MENTAL HYGIENE,102507,2016-12-08,2016-12-12
274870,DEPT OF HEALTH/MENTAL HYGIENE,29678,2016-12-13,2016-12-13
274873,DEPARTMENT OF TRANSPORTATION,175000,2016-12-16,2016-12-16
274873,DEPARTMENT OF TRANSPORTATION,175000,2016-12-16,2016-12-16
274597,DEPT OF PARKS & RECREATION,69035,2016-12-09,2016-12-09
274604,DEPT OF HEALTH/MENTAL HYGIENE,87322,2016-12-08,2016-12-12
274647,DEPT OF HEALTH/MENTAL HYGIENE,76419,2016-12-08,2016-12-12
274604,DEPT OF HEALTH/MENTAL HYGIENE,87322,2016-12-08,2016-12-12
274879,DEPT OF HEALTH/MENTAL HYGIENE,63042,2016-12-12,2016-12-12
274879,DEPT OF HEALTH/MENTAL HYGIENE,63042,2016-12-12,2016-12-12
274880,FINANCIAL INFO SVCS AGENCY,109776,2016-12-12,2016-12-12
274880,FINANCIAL INFO SVCS AGENCY,109776,2016-12-12,2016-12-12
274615,DEPARTMENT OF INVESTIGATION,50998,2016-12-08,2016-12-08
274615,DEPARTMENT OF INVESTIGATION,50998,2016-12-08,2016-12-08
274881,HUMAN RIGHTS COMMISSION,122967,2016-12-12,2016-12-12
274881,HUMAN RIGHTS COMMISSION,122967,2016-12-12,2016-12-12
274891,DEPT OF HEALTH/MENTAL HYGIENE,57577,2016-12-12,2016-12-12
274891,DEPT OF HEALTH/MENTAL HYGIENE,57577,2016-12-12,2016-12-12
274895,DEPARTMENT OF BUSINESS SERV.,44700,2016-12-12,2016-12-12
274618,DEPT OF PARKS & RECREATION,78497,2016-12-09,2016-12-09
274626,DEPT OF PARKS & RECREATION,48636,2016-12-09,2016-12-09
274632,DEPT OF PARKS & RECREATION,48636,2016-12-09,2016-12-09
274634,DEPT OF ENVIRONMENT PROTECTION,66430,2016-12-09,2016-12-09
274895,DEPARTMENT OF BUSINESS SERV.,44700,2016-12-12,2016-12-12
274898,POLICE DEPARTMENT,42643,2016-12-13,2016-12-13
274952,DEPT OF HEALTH/MENTAL HYGIENE,66430,2016-12-12,2016-12-13
274638,DEPT OF HEALTH/MENTAL HYGIENE,64949,2016-12-08,2016-12-12
274638,DEPT OF HEALTH/MENTAL HYGIENE,64949,2016-12-08,2016-12-12
274643,ADMIN FOR CHILDREN'S SVCS,62734,2016-12-15,2016-12-16
274877,DEPT OF HEALTH/MENTAL HYGIENE,65977,2016-12-12,2016-12-12
274877,DEPT OF HEALTH/MENTAL HYGIENE,65977,2016-12-12,2016-12-12
274644,HUMAN RIGHTS COMMISSION,59455,2016-12-09,2016-12-09
274644,HUMAN RIGHTS COMMISSION,59455,2016-12-09,2016-12-09
274662,NYC EMPLOYEES RETIREMENT SYS,89962,2016-12-13,2016-12-13
274837,DEPARTMENT OF BUILDINGS,77322,2016-12-09,2016-12-09
274837,DEPARTMENT OF BUILDINGS,77322,2016-12-09,2016-12-09
274845,DEPT OF ENVIRONMENT PROTECTION,97500,2016-12-19,2016-12-19
274845,DEPT OF ENVIRONMENT PROTECTION,97500,2016-12-19,2016-12-19
274647,DEPT OF HEALTH/MENTAL HYGIENE,76419,2016-12-08,2016-12-12
274846,DEPT OF ENVIRONMENT PROTECTION,72703,2016-12-19,2016-12-19
274846,DEPT OF ENVIRONMENT PROTECTION,72703,2016-12-19,2016-12-19
274853,HOUSING PRESERVATION & DVLPMNT,54139,2016-12-12,2016-12-12
274853,HOUSING PRESERVATION & DVLPMNT,54139,2016-12-12,2016-12-12
274676,HUMAN RIGHTS COMMISSION,102507,2016-12-12,2016-12-12
274676,HUMAN RIGHTS COMMISSION,102507,2016-12-12,2016-12-12
274683,DEPT OF HEALTH/MENTAL HYGIENE,79995,2016-12-09,2016-12-12
274683,DEPT OF HEALTH/MENTAL HYGIENE,79995,2016-12-09,2016-12-12
274694,DEPT OF ENVIRONMENT PROTECTION,44377,2016-12-19,2016-12-19
274854,FINANCIAL INFO SVCS AGENCY,127000,2016-12-12,2016-12-12
274858,HOUSING PRESERVATION & DVLPMNT,75000,2016-12-12,2016-12-12
274858,HOUSING PRESERVATION & DVLPMNT,75000,2016-12-12,2016-12-12
274870,DEPT OF HEALTH/MENTAL HYGIENE,29678,2016-12-13,2016-12-13
274694,DEPT OF ENVIRONMENT PROTECTION,44377,2016-12-19,2016-12-19
274697,DEPARTMENT OF BUSINESS SERV.,57330,2016-12-09,2016-12-09
274697,DEPARTMENT OF BUSINESS SERV.,57330,2016-12-09,2016-12-09
274704,ADMIN FOR CHILDREN'S SVCS,110966,2016-12-09,2016-12-12
274806,LAW DEPARTMENT,78410,2016-12-09,2016-12-09
274806,LAW DEPARTMENT,78410,2016-12-09,2016-12-09
274808,HRA/DEPT OF SOCIAL SERVICES,65080,2016-12-12,2016-12-12
274705,DEPT OF HEALTH/MENTAL HYGIENE,102507,2016-12-09,2016-12-12
274705,DEPT OF HEALTH/MENTAL HYGIENE,102507,2016-12-09,2016-12-12
274717,POLICE DEPARTMENT,47020,2016-12-13,2016-12-13
274726,HRA/DEPT OF SOCIAL SERVICES,64927,2016-12-09,2016-12-09
274810,DEPT OF HEALTH/MENTAL HYGIENE,75558,2016-12-09,2016-12-12
274810,DEPT OF HEALTH/MENTAL HYGIENE,75558,2016-12-09,2016-12-12
274733,HRA/DEPT OF SOCIAL SERVICES,70051,2016-12-14,2016-12-14
274736,DEPT OF ENVIRONMENT PROTECTION,122967,2016-12-14,2016-12-15
274820,DEPT OF HEALTH/MENTAL HYGIENE,64270,2016-12-09,2016-12-13
274736,DEPT OF ENVIRONMENT PROTECTION,122967,2016-12-14,2016-12-15
274737,DEPT OF HEALTH/MENTAL HYGIENE,59150,2016-12-09,2016-12-15
274737,DEPT OF HEALTH/MENTAL HYGIENE,59150,2016-12-09,2016-12-15
274820,DEPT OF HEALTH/MENTAL HYGIENE,64270,2016-12-09,2016-12-13
274821,DEPT OF HEALTH/MENTAL HYGIENE,50674,2016-12-09,2016-12-09
274821,DEPT OF HEALTH/MENTAL HYGIENE,50674,2016-12-09,2016-12-09
274821,DEPT OF HEALTH/MENTAL HYGIENE,50674,2016-12-09,2016-12-09
274739,DEPARTMENT OF CORRECTION,82860,2016-12-09,2016-12-09
274739,DEPARTMENT OF CORRECTION,82860,2016-12-09,2016-12-09
274740,DEPT OF HEALTH/MENTAL HYGIENE,59150,2016-12-09,2016-12-16
274825,DEPT OF HEALTH/MENTAL HYGIENE,65977,2016-12-09,2016-12-12
274825,DEPT OF HEALTH/MENTAL HYGIENE,65977,2016-12-09,2016-12-12
274740,DEPT OF HEALTH/MENTAL HYGIENE,59150,2016-12-09,2016-12-16
274759,DEPT OF HEALTH/MENTAL HYGIENE,48230,2016-12-09,2016-12-12
274759,DEPT OF HEALTH/MENTAL HYGIENE,48230,2016-12-09,2016-12-12
274831,HOUSING PRESERVATION & DVLPMNT,60373,2016-12-09,2016-12-09
274831,HOUSING PRESERVATION & DVLPMNT,60373,2016-12-09,2016-12-09
274832,DEPT OF ENVIRONMENT PROTECTION,21840,2016-12-19,2016-12-19
274832,DEPT OF ENVIRONMENT PROTECTION,21840,2016-12-19,2016-12-19
274768,HUMAN RIGHTS COMMISSION,59455,2016-12-13,2016-12-13
274768,HUMAN RIGHTS COMMISSION,59455,2016-12-13,2016-12-13
274770,DEPT OF HEALTH/MENTAL HYGIENE,79250,2016-12-09,2016-12-12
274578,DEPT OF HEALTH/MENTAL HYGIENE,65977,2016-12-08,2016-12-08
274578,DEPT OF HEALTH/MENTAL HYGIENE,65977,2016-12-08,2016-12-08
274579,DEPT OF ENVIRONMENT PROTECTION,74258,2016-12-08,2016-12-09
274770,DEPT OF HEALTH/MENTAL HYGIENE,79250,2016-12-09,2016-12-12
274777,DEPT OF ENVIRONMENT PROTECTION,81526,2016-12-19,2016-12-19
274777,DEPT OF ENVIRONMENT PROTECTION,81526,2016-12-19,2016-12-19
275571,DEPT OF HEALTH/MENTAL HYGIENE,60717,2016-12-15,2016-12-15
275578,DEPARTMENT OF BUILDINGS,59067,2016-12-15,2016-12-15
275578,DEPARTMENT OF BUILDINGS,59067,2016-12-15,2016-12-15
275579,DEPT OF PARKS & RECREATION,55181,2016-12-16,2016-12-16
275258,DEPT OF HEALTH/MENTAL HYGIENE,77322,2016-12-13,2016-12-13
275579,DEPT OF PARKS & RECREATION,55181,2016-12-16,2016-12-16
275579,DEPT OF PARKS & RECREATION,55181,2016-12-16,2016-12-16
275583,DEPT OF PARKS & RECREATION,75500,2016-12-16,2016-12-15
275300,DEPT. OF HOMELESS SERVICES,122967,2016-12-13,2016-12-13
275583,DEPT OF PARKS & RECREATION,75500,2016-12-16,2016-12-15
275265,DEPT OF HEALTH/MENTAL HYGIENE,100803,2016-12-13,2016-12-13
275265,DEPT OF HEALTH/MENTAL HYGIENE,100803,2016-12-13,2016-12-13
275277,DEPT OF ENVIRONMENT PROTECTION,66430,2016-12-19,2016-12-19
275278,DEPT OF ENVIRONMENT PROTECTION,66430,2016-12-19,2016-12-19
275583,DEPT OF PARKS & RECREATION,75500,2016-12-16,2016-12-15
275608,FIRE DEPARTMENT,64270,2016-12-15,2016-12-15
275610,FIRE DEPARTMENT,110966,2016-12-16,2016-12-15
275610,FIRE DEPARTMENT,110966,2016-12-16,2016-12-15
275279,DEPT. OF HOMELESS SERVICES,102507,2016-12-13,2016-12-13
275279,DEPT. OF HOMELESS SERVICES,102507,2016-12-13,2016-12-13
275290,DEPT OF HEALTH/MENTAL HYGIENE,55133,2016-12-13,2016-12-13
275614,DEPT OF HEALTH/MENTAL HYGIENE,50434,2016-12-15,2016-12-15
275614,DEPT OF HEALTH/MENTAL HYGIENE,50434,2016-12-15,2016-12-15
275623,DEPT OF ENVIRONMENT PROTECTION,47534,2016-12-19,2016-12-19
275290,DEPT OF HEALTH/MENTAL HYGIENE,55133,2016-12-13,2016-12-13
275292,DEPT OF HEALTH/MENTAL HYGIENE,79250,2016-12-15,2016-12-15
275292,DEPT OF HEALTH/MENTAL HYGIENE,79250,2016-12-15,2016-12-15
274952,DEPT OF HEALTH/MENTAL HYGIENE,66430,2016-12-12,2016-12-13
274983,CONSUMER AFFAIRS,102507,2016-12-13,2016-12-13
275294,DEPT OF DESIGN & CONSTRUCTION,145544,2016-12-13,2016-12-19
275294,DEPT OF DESIGN & CONSTRUCTION,145544,2016-12-13,2016-12-19
275300,DEPT. OF HOMELESS SERVICES,122967,2016-12-13,2016-12-13
275301,HOUSING PRESERVATION & DVLPMNT,131500,2016-12-13,2016-12-13
274983,CONSUMER AFFAIRS,102507,2016-12-13,2016-12-13
274996,DEPT OF HEALTH/MENTAL HYGIENE,36400,2016-12-13,2016-12-13
274996,DEPT OF HEALTH/MENTAL HYGIENE,36400,2016-12-13,2016-12-13
275038,CONSUMER AFFAIRS,102507,2016-12-13,2016-12-13
275301,HOUSING PRESERVATION & DVLPMNT,131500,2016-12-13,2016-12-13
275306,DEPT. OF HOMELESS SERVICES,68120,2016-12-13,2016-12-13
275306,DEPT. OF HOMELESS SERVICES,68120,2016-12-13,2016-12-13
275308,DEPARTMENT OF CORRECTION,67187,2016-12-13,2016-12-15
274999,CIVILIAN COMPLAINT REVIEW BD,97500,2016-12-12,2016-12-14
275040,DEPT OF HEALTH/MENTAL HYGIENE,55757,2016-12-12,2016-12-12
275313,DEPARTMENT OF CORRECTION,70000,2016-12-14,2016-12-14
275313,DEPARTMENT OF CORRECTION,70000,2016-12-14,2016-12-14
275316,DEPT OF DESIGN & CONSTRUCTION,145544,2016-12-14,2016-12-19
275316,DEPT OF DESIGN & CONSTRUCTION,145544,2016-12-14,2016-12-19
275040,DEPT OF HEALTH/MENTAL HYGIENE,55757,2016-12-12,2016-12-12
275044,TAXI & LIMOUSINE COMMISSION,115000,2016-12-13,2016-12-13
275044,TAXI & LIMOUSINE COMMISSION,115000,2016-12-13,2016-12-13
275075,DEPARTMENT OF CORRECTION,70000,2016-12-12,2016-12-12
275320,DEPARTMENT OF CORRECTION,97500,2016-12-14,2016-12-14
275320,DEPARTMENT OF CORRECTION,97500,2016-12-14,2016-12-14
275359,DEPT OF ENVIRONMENT PROTECTION,79163,2016-12-19,2016-12-19
275075,DEPARTMENT OF CORRECTION,70000,2016-12-12,2016-12-12
275076,DEPARTMENT OF CORRECTION,65000,2016-12-13,2016-12-13
275096,HOUSING PRESERVATION & DVLPMNT,85000,2016-12-13,2016-12-13
275096,HOUSING PRESERVATION & DVLPMNT,85000,2016-12-13,2016-12-13
275105,HRA/DEPT OF SOCIAL SERVICES,36416,2016-12-13,2016-12-13
275359,DEPT OF ENVIRONMENT PROTECTION,79163,2016-12-19,2016-12-19
275378,NYC POLICE PENSION FUND,32836,2016-12-14,2016-12-15
275392,DEPT OF ENVIRONMENT PROTECTION,49363,2016-12-19,2016-12-19
275392,DEPT OF ENVIRONMENT PROTECTION,49363,2016-12-19,2016-12-19
275397,DEPT OF ENVIRONMENT PROTECTION,66430,2016-12-19,2016-12-19
275397,DEPT OF ENVIRONMENT PROTECTION,66430,2016-12-19,2016-12-19
275109,HOUSING PRESERVATION & DVLPMNT,64317,2016-12-13,2016-12-13
275109,HOUSING PRESERVATION & DVLPMNT,64317,2016-12-13,2016-12-13
275116,DEPT OF HEALTH/MENTAL HYGIENE,36400,2016-12-13,2016-12-13
275400,OFF OF PAYROLL ADMINISTRATION,30940,2016-12-14,2016-12-14
275400,OFF OF PAYROLL ADMINISTRATION,30940,2016-12-14,2016-12-14
275402,DEPT OF ENVIRONMENT PROTECTION,89180,2016-12-19,2016-12-19
275402,DEPT OF ENVIRONMENT PROTECTION,89180,2016-12-19,2016-12-19
275404,HRA/DEPT OF SOCIAL SERVICES,44377,2016-12-14,2016-12-14
275116,DEPT OF HEALTH/MENTAL HYGIENE,36400,2016-12-13,2016-12-13
275405,FINANCIAL INFO SVCS AGENCY,30940,2016-12-14,2016-12-14
275130,DEPT OF ENVIRONMENT PROTECTION,47865,2016-12-19,2016-12-19
275130,DEPT OF ENVIRONMENT PROTECTION,47865,2016-12-19,2016-12-19
275131,CONSUMER AFFAIRS,71301,2016-12-14,2016-12-14
275405,FINANCIAL INFO SVCS AGENCY,30940,2016-12-14,2016-12-14
275431,DEPT OF ENVIRONMENT PROTECTION,32760,2016-12-19,2016-12-19
275131,CONSUMER AFFAIRS,71301,2016-12-14,2016-12-14
275137,DEPT OF HEALTH/MENTAL HYGIENE,36186,2016-12-13,2016-12-13
275137,DEPT OF HEALTH/MENTAL HYGIENE,36186,2016-12-13,2016-12-13
275149,HOUSING PRESERVATION & DVLPMNT,107000,2016-12-13,2016-12-13
275431,DEPT OF ENVIRONMENT PROTECTION,32760,2016-12-19,2016-12-19
275432,DEPARTMENT OF FINANCE,79484,2016-12-16,2016-12-19
275432,DEPARTMENT OF FINANCE,79484,2016-12-16,2016-12-19
275439,DEPARTMENT OF FINANCE,46070,2016-12-16,2016-12-16
275149,HOUSING PRESERVATION & DVLPMNT,107000,2016-12-13,2016-12-13
275188,HOUSING PRESERVATION & DVLPMNT,73515,2016-12-13,2016-12-13
275188,HOUSING PRESERVATION & DVLPMNT,73515,2016-12-13,2016-12-13
275458,LAW DEPARTMENT,81293,2016-12-14,2016-12-14
275458,LAW DEPARTMENT,81293,2016-12-14,2016-12-14
275467,POLICE DEPARTMENT,122967,2016-12-14,2016-12-14
275942,DEPT OF HEALTH/MENTAL HYGIENE,79250,2016-12-19,2016-12-19
275467,POLICE DEPARTMENT,122967,2016-12-14,2016-12-14
275511,LAW DEPARTMENT,94092,2016-12-14,2016-12-14
275511,LAW DEPARTMENT,94092,2016-12-14,2016-12-14
275193,DEPT OF ENVIRONMENT PROTECTION,48920,2016-12-19,2016-12-19
275195,DEPT OF HEALTH/MENTAL HYGIENE,79250,2016-12-15,2016-12-15
275195,DEPT OF HEALTH/MENTAL HYGIENE,79250,2016-12-15,2016-12-15
275517,LAW DEPARTMENT,76586,2016-12-14,2016-12-14
275517,LAW DEPARTMENT,76586,2016-12-14,2016-12-14
275554,DEPT OF ENVIRONMENT PROTECTION,61141,2016-12-19,2016-12-19
275554,DEPT OF ENVIRONMENT PROTECTION,61141,2016-12-19,2016-12-19
275564,OFFICE OF THE COMPTROLLER,51115,2016-12-15,2016-12-15
275564,OFFICE OF THE COMPTROLLER,51115,2016-12-15,2016-12-15
275209,DEPT OF HEALTH/MENTAL HYGIENE,102507,2016-12-13,2016-12-13
275209,DEPT OF HEALTH/MENTAL HYGIENE,102507,2016-12-13,2016-12-13
275672,DEPT OF HEALTH/MENTAL HYGIENE,24050,2016-12-15,2016-12-15
275226,DEPT OF HEALTH/MENTAL HYGIENE,94640,2016-12-13,2016-12-13
275566,CONSUMER AFFAIRS,62681,2016-12-15,2016-12-19
275566,CONSUMER AFFAIRS,62681,2016-12-15,2016-12-19
275571,DEPT OF HEALTH/MENTAL HYGIENE,60717,2016-12-15,2016-12-15
275672,DEPT OF HEALTH/MENTAL HYGIENE,24050,2016-12-15,2016-12-15
275226,DEPT OF HEALTH/MENTAL HYGIENE,94640,2016-12-13,2016-12-13
275233,DEPARTMENT OF TRANSPORTATION,56738,2016-12-15,2016-12-15
275233,DEPARTMENT OF TRANSPORTATION,56738,2016-12-15,2016-12-15
275237,POLICE DEPARTMENT,134867,2016-12-13,2016-12-13
275799,DEPT OF HEALTH/MENTAL HYGIENE,71272,2016-12-16,2016-12-16
275799,DEPT OF HEALTH/MENTAL HYGIENE,71272,2016-12-16,2016-12-16
275801,DEPT OF HEALTH/MENTAL HYGIENE,56987,2016-12-16,2016-12-19
275656,HRA/DEPT OF SOCIAL SERVICES,42736,2016-12-15,2016-12-15
275932,DEPT OF HEALTH/MENTAL HYGIENE,71405,2016-12-19,2016-12-19
275659,HRA/DEPT OF SOCIAL SERVICES,51966,2016-12-15,2016-12-15
275662,DEPT OF HEALTH/MENTAL HYGIENE,48316,2016-12-15,2016-12-15
275884,DEPT. OF HOMELESS SERVICES,57577,2016-12-19,2016-12-19
275888,DEPT OF HEALTH/MENTAL HYGIENE,73390,2016-12-19,2016-12-19
275888,DEPT OF HEALTH/MENTAL HYGIENE,73390,2016-12-19,2016-12-19
275662,DEPT OF HEALTH/MENTAL HYGIENE,48316,2016-12-15,2016-12-15
275668,DEPT OF ENVIRONMENT PROTECTION,65977,2016-12-19,2016-12-19
275668,DEPT OF ENVIRONMENT PROTECTION,65977,2016-12-19,2016-12-19
275673,DEPT OF PARKS & RECREATION,40354,2016-12-16,2016-12-15
275949,DEPT OF HEALTH/MENTAL HYGIENE,79250,2016-12-19,2016-12-19
275950,OFFICE OF THE COMPTROLLER,50253,2016-12-19,2016-12-19
275950,OFFICE OF THE COMPTROLLER,50253,2016-12-19,2016-12-19
275951,DEPT. OF HOMELESS SERVICES,64665,2016-12-19,2016-12-19
275679,DEPT OF ENVIRONMENT PROTECTION,41628,2016-12-19,2016-12-19
275679,DEPT OF ENVIRONMENT PROTECTION,41628,2016-12-19,2016-12-19
275680,DEPT OF HEALTH/MENTAL HYGIENE,64149,2016-12-15,2016-12-19
275951,DEPT. OF HOMELESS SERVICES,64665,2016-12-19,2016-12-19
275954,DEPT OF HEALTH/MENTAL HYGIENE,64270,2016-12-19,2016-12-19
275954,DEPT OF HEALTH/MENTAL HYGIENE,64270,2016-12-19,2016-12-19
275680,DEPT OF HEALTH/MENTAL HYGIENE,64149,2016-12-15,2016-12-19
275682,DEPT OF HEALTH/MENTAL HYGIENE,89962,2016-12-16,2016-12-16
275682,DEPT OF HEALTH/MENTAL HYGIENE,89962,2016-12-16,2016-12-16
275686,DEPARTMENT OF CORRECTION,81695,2016-12-15,2016-12-15
275712,DEPT OF HEALTH/MENTAL HYGIENE,90981,2016-12-16,2016-12-16
275712,DEPT OF HEALTH/MENTAL HYGIENE,90981,2016-12-16,2016-12-16
275713,DEPT OF ENVIRONMENT PROTECTION,76768,2016-12-19,2016-12-19
275942,DEPT OF HEALTH/MENTAL HYGIENE,79250,2016-12-19,2016-12-19
275949,DEPT OF HEALTH/MENTAL HYGIENE,79250,2016-12-19,2016-12-19
275744,DEPT OF HEALTH/MENTAL HYGIENE,84528,2016-12-16,2016-12-16
275744,DEPT OF HEALTH/MENTAL HYGIENE,84528,2016-12-16,2016-12-16
275745,DEPT OF HEALTH/MENTAL HYGIENE,59875,2016-12-16,2016-12-16
275893,DEPT. OF HOMELESS SERVICES,64270,2016-12-19,2016-12-19
275893,DEPT. OF HOMELESS SERVICES,64270,2016-12-19,2016-12-19
275915,DEPT OF HEALTH/MENTAL HYGIENE,36400,2016-12-19,2016-12-19
275745,DEPT OF HEALTH/MENTAL HYGIENE,59875,2016-12-16,2016-12-16
275750,POLICE DEPARTMENT,67781,2016-12-19,2016-12-19
275750,POLICE DEPARTMENT,67781,2016-12-19,2016-12-19
275756,TAXI & LIMOUSINE COMMISSION,95000,2016-12-16,2016-12-16
275915,DEPT OF HEALTH/MENTAL HYGIENE,36400,2016-12-19,2016-12-19
275921,LAW DEPARTMENT,39130,2016-12-19,2016-12-19
275921,LAW DEPARTMENT,39130,2016-12-19,2016-12-19
275922,DEPT OF HEALTH/MENTAL HYGIENE,75558,2016-12-19,2016-12-19
275756,TAXI & LIMOUSINE COMMISSION,95000,2016-12-16,2016-12-16
275763,OFFICE OF THE COMPTROLLER,75000,2016-12-16,2016-12-16
275763,OFFICE OF THE COMPTROLLER,75000,2016-12-16,2016-12-16
275770,OFFICE OF THE COMPTROLLER,75000,2016-12-16,2016-12-16
275922,DEPT OF HEALTH/MENTAL HYGIENE,75558,2016-12-19,2016-12-19
275923,DEPT. OF HOMELESS SERVICES,62037,2016-12-19,2016-12-19
275923,DEPT. OF HOMELESS SERVICES,62037,2016-12-19,2016-12-19
275932,DEPT OF HEALTH/MENTAL HYGIENE,71405,2016-12-19,2016-12-19
275770,OFFICE OF THE COMPTROLLER,75000,2016-12-16,2016-12-16
275771,DEPT OF HEALTH/MENTAL HYGIENE,64610,2016-12-16,2016-12-19
275771,DEPT OF HEALTH/MENTAL HYGIENE,64610,2016-12-16,2016-12-19
275801,DEPT OF HEALTH/MENTAL HYGIENE,56987,2016-12-16,2016-12-19
275807,DEPARTMENT OF CORRECTION,54139,2016-12-16,2016-12-16
275807,DEPARTMENT OF CORRECTION,54139,2016-12-16,2016-12-16
275773,OFFICE OF THE COMPTROLLER,66000,2016-12-16,2016-12-16
275773,OFFICE OF THE COMPTROLLER,66000,2016-12-16,2016-12-16
275777,HOUSING PRESERVATION & DVLPMNT,52916,2016-12-16,2016-12-16
275777,HOUSING PRESERVATION & DVLPMNT,52916,2016-12-16,2016-12-16
275840,DEPT OF RECORDS & INFO SERVICE,49140,2016-12-19,2016-12-19
275840,DEPT OF RECORDS & INFO SERVICE,49140,2016-12-19,2016-12-19
275844,DEPT. OF HOMELESS SERVICES,65977,2016-12-19,2016-12-19
275844,DEPT. OF HOMELESS SERVICES,65977,2016-12-19,2016-12-19
275779,DEPT OF HEALTH/MENTAL HYGIENE,79250,2016-12-16,2016-12-16
275779,DEPT OF HEALTH/MENTAL HYGIENE,79250,2016-12-16,2016-12-16
